,return forecast,in sample performance
2007-08,0.009917004586019683,-0.22872045910528757
2007-09,0.012293211705405906,-0.12574801539070593
2007-10,0.011175249803633137,-0.07762173683634421
2007-11,0.009535273902152162,-0.14752137845332305
2007-12,0.011132640339117594,-0.321687859220706
2008-01,-0.013907981048513818,-0.58564294538952
2008-02,-0.014218048597929103,-0.33545542998437455
2008-03,0.0025561775214627434,-0.5269828386722923
2008-04,0.00867626022278118,-0.1876918721976642
2008-05,0.006895898921326096,-0.16340074731534682
2008-06,-0.00546832295521639,-0.2324540025200193
2008-07,-0.0030066116082181115,-0.4271801322230149
2008-08,0.004459827387942867,-0.10813695043048052
2008-09,-0.015329817277094565,-0.1925187492320941
2008-10,-0.05080515056874269,-0.2357180976549362
2008-11,-0.05623631890501658,-0.3389002271641121
2008-12,0.005189174016868296,-0.34361198371207236
2009-01,-0.06610191305684361,-0.6830829695414463
2009-02,-0.08061008339284495,-0.4377478748541326
2009-03,-0.06109001161776028,-0.22599386337885055
2009-04,-0.0013011770538946385,-0.25321752488622484
2009-05,-0.0006070559005566671,-0.40171395181706604
2009-06,0.01952464488759183,-0.2936907956459561
2009-07,0.0008557800416887252,-0.8488032005227115
2009-08,0.0014328063528876538,-0.939445281260209
2009-09,0.0018778333640641631,-0.6837966155850141
2009-10,0.001481599528913071,-0.37591561924177475
2009-11,0.020086081040770913,-0.526253313879576
2009-12,-0.015446639353904702,-0.4298683728210678
2010-01,0.005212902803031426,-0.7625440142796432
2010-02,0.0013631619831740013,-0.9905325046664417
2010-03,0.0026836471786977124,-0.7349003148842087
2010-04,0.0033998618473256178,-0.39835943855042544
2010-05,-0.0061246458235949645,-0.5096431081881191
2010-06,-0.010418666900069047,-0.4520626296701897
2010-07,0.011238860467153559,-0.9188676213499782
2010-08,0.0004442461780106303,-1.014854174673877
2010-09,0.0017756580456112596,-0.7644572007419528
2010-10,0.006973295056585363,-0.41416037357049706
2010-11,0.002068936025384873,-0.43713650294821166
2010-12,0.0033320384538002164,-0.46205240683304827
2011-01,0.00418458686253988,-0.340280678503155
2011-02,0.003684366868692858,-1.3001050659568918
2011-03,0.0034232855848288263,-0.9571661396611948
2011-04,0.0070667725590189984,-0.5504996642426915
2011-05,0.004955653494087543,-0.5621420187137223
2011-06,0.004198815621920531,-0.5098748317777263
2011-07,0.003629522800148863,-0.3522422759337569
2011-08,0.001984218530391141,-1.4271749086081096
2011-09,0.00040593659700753165,-1.133154514885463
2011-10,0.0020275585391589493,-0.602318584680486
2011-11,-0.0014535053455339568,-0.5131971963329383
2011-12,0.0020193569040855195,-0.47414644650280774
2012-01,0.0034367217864138297,-0.31295950538205686
2012-02,0.002759905196482254,-1.5151624109273778
2012-03,0.003860152309208388,-1.1658013093258977
2012-04,0.00526461661549935,-0.7090345609380942
2012-05,-0.0014407187242856004,-0.5290777193876618
2012-06,0.004255045677773314,-0.49067681752703296
2012-07,0.003734006519559034,-0.3270743717975628
2012-08,0.0026024849813757207,-1.7301006240401455
2012-09,0.002310298529075966,-1.434535875200992
2012-10,0.001737931314753438,-0.9189939566508069
2012-11,0.0034923605573909866,-0.5196197483490924
2012-12,0.004841367016658009,-0.5665821423395644
2013-01,0.004760293172771211,-0.3144466838865977
2013-02,0.005445525657240689,-1.6953008403045948
2013-03,0.006164191839059781,-1.4780671727376151
2013-04,0.007108702484239355,-1.0362569329437012
2013-05,0.0068689813427614335,-0.79157618321313
2013-06,0.0073922828261366175,-0.5159932171604854
2013-07,0.008027918114554644,-0.26546634185294565
2013-08,0.007273741394409458,-0.5120231297595121
2013-09,0.009295818378329816,-0.4447137791259489
2013-10,0.012836589588343843,-0.17802136339694563
2013-11,0.014577832356912514,-0.17540958572766924
2013-12,0.01484221306223244,-0.18200767134973367
2014-01,0.015615066419834983,-0.13842509933885783
2014-02,0.015029370389062522,-0.3898143258997766
2014-03,0.015449296777325868,-0.3942141209689015
2014-04,0.01107956948581276,-0.1034717833862073
2014-05,0.014785364684380643,-0.14929438971853204
2014-06,0.015127389232364513,-0.14674479153111603
2014-07,0.01230032125828473,-0.09428302283701304
2014-08,0.013715362878925849,-0.4098351690901148
2014-09,0.012880892385726312,-0.40190194468826723
2014-10,0.013599243930606434,-0.17417527111238362
2014-11,0.013043499252808243,-0.24172192030831452
2014-12,0.012676378928916977,-0.10334675497812873
2015-01,0.013271411262555792,-0.07435661300234128
2015-02,0.013227699452425416,-0.22478524662667548
2015-03,0.013716326457346238,-0.3092027342008584
2015-04,0.011809736156227353,-0.0710672550183976
2015-05,0.009822681138775987,-0.13796769502697512
2015-06,0.015619998275889928,-0.10771311048004695
2015-07,0.011988111904145114,0.004790044999230483
2015-08,0.016846423820898373,-0.08669328490941883
2015-09,0.01096249611969859,-0.2571748158955772
2015-10,0.007646834467827441,-0.09857338217361128
2015-11,0.013374330428722265,-0.1702035308571888
2015-12,0.010392733971400149,-0.11508223015116027
2016-01,0.009709671459743774,-0.06334141075670834
2016-02,0.008589765395262178,-0.10855771477408586
2016-03,0.009727571886318197,-0.10531504702047681
2016-04,0.011305980303221785,-0.06582965891877747
2016-05,0.012495108593010819,-0.08850897891150998
2016-06,0.010102156631100902,-0.11637398563318123
2016-07,0.011053776107594523,-0.08379447899540375
2016-08,0.009973120122033682,-0.06462984469471324
2016-09,0.002438258874910568,0.068713270080886
2016-10,0.007328302683658692,0.11162307243519488
2016-11,0.0002404934187660683,-0.055501483475725005
2016-12,0.004186767149287202,-0.08877137171433663
2017-01,0.006459474113191737,-0.07965882310436907
