date,IVV,IEF
10/28/10,0.868679118,0.131320882
10/29/10,0.863834169,0.136165831
11/1/10,0.864340377,0.135659623
11/2/10,0.864879758,0.135120242
11/3/10,0.86501699,0.13498301
11/4/10,0.866215761,0.133784239
11/5/10,0.867191727,0.132808273
11/8/10,0.866941476,0.133058524
11/9/10,0.867044035,0.132955965
11/10/10,0.867093144,0.132906856
11/11/10,0.866796915,0.133203085
11/12/10,0.866378219,0.133621781
11/15/10,0.867716445,0.132283555
11/16/10,0.86498778,0.13501222
11/17/10,0.865441225,0.134558775
11/18/10,0.867410125,0.132589875
11/19/10,0.867430851,0.132569149
11/22/10,0.86673937,0.13326063
11/23/10,0.864812486,0.135187514
11/24/10,0.86778348,0.13221652
11/26/10,0.866024153,0.133975847
11/29/10,0.866036223,0.133963777
11/30/10,0.877910693,0.122089307
12/1/10,0.881847772,0.118152228
12/2/10,0.883420949,0.116579051
12/3/10,0.883685999,0.116314001
12/6/10,0.882917593,0.117082407
12/7/10,0.88470945,0.11529055
12/8/10,0.885949751,0.114050249
12/9/10,0.886191484,0.113808516
12/10/10,0.887609776,0.112390224
12/13/10,0.887321787,0.112678213
12/14/10,0.88848146,0.11151854
12/15/10,0.88845144,0.11154856
12/16/10,0.888371327,0.111628673
12/17/10,0.887686024,0.112313976
12/20/10,0.887895052,0.112104948
12/21/10,0.88829831,0.11170169
12/22/10,0.888924259,0.111075741
12/23/10,0.888655633,0.111344367
12/27/10,0.888329363,0.111670637
12/28/10,0.889741909,0.110258091
12/29/10,0.888734242,0.111265758
12/30/10,0.888794394,0.111205606
12/31/10,0.890521265,0.109478735
1/3/11,0.891792385,0.108207615
1/4/11,0.891504776,0.108495224
1/5/11,0.893034981,0.106965019
1/6/11,0.892360839,0.107639161
1/7/11,0.891548477,0.108451523
1/10/11,0.891120035,0.108879965
1/11/11,0.89182672,0.10817328
1/12/11,0.892977774,0.107022226
1/13/11,0.892200308,0.107799692
1/14/11,0.893058298,0.106941702
1/18/11,0.893534262,0.106465738
1/19/11,0.892321585,0.107678415
1/20/11,0.892950369,0.107049631
1/21/11,0.892840746,0.107159254
1/24/11,0.893391924,0.106608076
1/25/11,0.892898612,0.107101388
1/26/11,0.893932537,0.106067463
1/27/11,0.893803245,0.106196755
1/28/11,0.891602211,0.108397789
1/31/11,0.901442111,0.098557889
2/1/11,0.903486091,0.096513909
2/2/11,0.90351939,0.09648061
2/3/11,0.904195467,0.095804533
2/4/11,0.904979179,0.095020821
2/7/11,0.905555611,0.094444389
2/8/11,0.906552247,0.093447753
2/9/11,0.905851238,0.094148762
2/10/11,0.906168897,0.093831103
2/11/11,0.906276721,0.093723279
2/14/11,0.90644568,0.09355432
2/15/11,0.905990902,0.094009098
2/16/11,0.906624597,0.093375403
2/17/11,0.906595094,0.093404906
2/18/11,0.906789041,0.093210959
2/22/11,0.904245908,0.095754092
2/23/11,0.903914854,0.096085146
2/24/11,0.90363749,0.09636251
2/25/11,0.904238929,0.095761071
2/28/11,0.909682565,0.090317435
3/1/11,0.908420049,0.091579951
3/2/11,0.908989514,0.091010486
3/3/11,0.910948278,0.089051722
3/4/11,0.909778803,0.090221197
3/7/11,0.909361953,0.090638047
3/8/11,0.910226152,0.089773848
3/9/11,0.90964356,0.09035644
3/10/11,0.907405859,0.092594141
3/11/11,0.908228991,0.091771009
3/14/11,0.907479185,0.092520815
3/15/11,0.906229647,0.093770353
3/16/11,0.903875354,0.096124646
3/17/11,0.905223578,0.094776422
3/18/11,0.905617759,0.094382241
3/21/11,0.907358448,0.092641552
3/22/11,0.907016959,0.092983041
3/23/11,0.907356783,0.092643217
3/24/11,0.908593163,0.091406837
3/25/11,0.908683381,0.091316619
3/28/11,0.908473576,0.091526424
3/29/11,0.909272771,0.090727229
3/30/11,0.909529453,0.090470547
3/31/11,0.90740359,0.09259641
4/1/11,0.907826076,0.092173924
4/4/11,0.907756144,0.092243856
4/5/11,0.908085157,0.091914843
4/6/11,0.908718465,0.091281535
4/7/11,0.908517289,0.091482711
4/8/11,0.908461985,0.091538015
