date,IVV,IEF
2012-03-29,140.7100067138672,103.79000091552734
2012-03-30,141.2100067138672,103.27999877929688
2012-04-02,142.32000732421875,103.3499984741211
2012-04-03,141.77999877929688,102.58999633789062
2012-04-04,140.27000427246094,103.11000061035156
2012-04-05,140.3000030517578,103.56999969482422
2012-04-09,138.69000244140625,104.62999725341797
2012-04-10,136.39999389648438,105.12000274658203
2012-04-11,137.33999633789062,104.70999908447266
2012-04-12,139.3000030517578,104.5
2012-04-13,137.58999633789062,105.12999725341797
2012-04-16,137.47999572753906,105.0999984741211
2012-04-17,139.52999877929688,104.98999786376953
2012-04-18,139.11000061035156,105.19999694824219
2012-04-19,138.27999877929688,105.31999969482422
2012-04-20,138.39999389648438,105.33000183105469
2012-04-23,137.27999877929688,105.54000091552734
2012-04-24,137.7899932861328,105.2699966430664
2012-04-25,139.72999572753906,105.13999938964844
2012-04-26,140.66000366210938,105.48999786376953
2012-04-27,140.91000366210938,105.5999984741211
2012-04-30,140.27999877929688,105.69000244140625
2012-05-01,141.2100067138672,105.33000183105469
2012-05-02,140.83999633789062,105.52999877929688
2012-05-03,139.7899932861328,105.5199966430664
2012-05-04,137.49000549316406,105.94000244140625
2012-05-07,137.5500030517578,105.91000366210938
2012-05-08,136.99000549316406,106.1500015258789
2012-05-09,136.1699981689453,106.23999786376953
2012-05-10,136.49000549316406,106.08999633789062
2012-05-11,136.02999877929688,106.44000244140625
2012-05-14,134.6199951171875,106.91000366210938
2012-05-15,133.8300018310547,106.94000244140625
2012-05-16,133.3300018310547,107.0199966430664
2012-05-17,131.35000610351562,107.41999816894531
2012-05-18,130.22000122070312,107.3499984741211
2012-05-21,132.42999267578125,107.06999969482422
2012-05-22,132.66000366210938,106.83999633789062
2012-05-23,132.74000549316406,107.12000274658203
2012-05-24,132.83999633789062,106.88999938964844
2012-05-25,132.55999755859375,107.19999694824219
2012-05-29,134.14999389648438,107.11000061035156
2012-05-30,132.19000244140625,108.12999725341797
2012-05-31,131.85000610351562,108.55000305175781
2012-06-01,128.75999450683594,109.30999755859375
2012-06-04,128.60000610351562,108.68000030517578
2012-06-05,129.3300018310547,108.31999969482422
2012-06-06,132.36000061035156,107.61000061035156
2012-06-07,132.52999877929688,107.87000274658203
2012-06-08,133.52000427246094,107.94999694824219
2012-06-11,132.5399932861328,108.23999786376953
2012-06-12,133.47000122070312,107.66000366210938
2012-06-13,132.57000732421875,108.2300033569336
2012-06-14,133.9199981689453,107.94000244140625
2012-06-15,135.1999969482422,108.44000244140625
2012-06-18,135.50999450683594,108.41000366210938
2012-06-19,136.27000427246094,108.04000091552734
2012-06-20,135.99000549316406,107.81999969482422
2012-06-21,133.02000427246094,108.05000305175781
2012-06-22,133.9600067138672,107.58000183105469
2012-06-25,131.77999877929688,108.16999816894531
2012-06-26,132.4600067138672,107.93000030517578
2012-06-27,133.7100067138672,108.08000183105469
2012-06-28,133.38999938964844,108.43000030517578
2012-06-29,136.75,107.93000030517578
2012-07-02,137.0399932861328,108.2699966430664
2012-07-03,137.97000122070312,108.0
2012-07-05,137.33999633789062,108.29000091552734
2012-07-06,135.9499969482422,108.66999816894531
2012-07-09,135.83999633789062,108.97000122070312
2012-07-10,134.69000244140625,109.0199966430664
2012-07-11,134.63999938964844,108.91999816894531
2012-07-12,134.02000427246094,109.16999816894531
2012-07-13,136.3000030517578,109.08000183105469
2012-07-16,135.97999572753906,109.31999969482422
2012-07-17,136.89999389648438,109.04000091552734
2012-07-18,138.00999450683594,109.1500015258789
2012-07-19,138.2899932861328,108.98999786376953
2012-07-20,137.00999450683594,109.41999816894531
2012-07-23,135.6699981689453,109.5999984741211
2012-07-24,134.5399932861328,109.80999755859375
2012-07-25,134.49000549316406,109.87000274658203
2012-07-26,136.6699981689453,109.52999877929688
2012-07-27,139.3300018310547,108.73999786376953
2012-07-30,139.24000549316406,109.08999633789062
2012-07-31,138.4499969482422,109.27999877929688
2012-08-01,138.16000366210938,108.72000122070312
2012-08-02,137.1999969482422,108.9800033569336
2012-08-03,139.8699951171875,108.41000366210938
2012-08-06,140.1999969482422,108.4800033569336
2012-08-07,140.91000366210938,107.91000366210938
2012-08-08,141.11000061035156,107.76000213623047
2012-08-09,141.1999969482422,107.68000030517578
2012-08-10,141.3800048828125,107.98999786376953
2012-08-13,141.32000732421875,107.91999816894531
2012-08-14,141.39999389648438,107.38999938964844
2012-08-15,141.55999755859375,106.8499984741211
2012-08-16,142.55999755859375,106.58999633789062
2012-08-17,142.7899932861328,106.72000122070312
2012-08-20,142.8300018310547,106.77999877929688
2012-08-21,142.3699951171875,106.87000274658203
2012-08-22,142.39999389648438,107.69999694824219
2012-08-23,141.25999450683594,107.88999938964844
2012-08-24,142.1699981689453,107.83999633789062
2012-08-27,142.11000061035156,108.12000274658203
2012-08-28,141.9600067138672,108.16000366210938
2012-08-29,142.10000610351562,108.08999633789062
2012-08-30,141.0800018310547,108.29000091552734
2012-08-31,141.8800048828125,108.98999786376953
2012-09-04,141.27999877929688,108.58999633789062
2012-09-05,141.47999572753906,108.55000305175781
2012-09-06,144.35000610351562,107.80999755859375
2012-09-07,145.0,107.94999694824219
2012-09-10,144.10000610351562,108.0
2012-09-11,144.4600067138672,107.80000305175781
2012-09-12,145.0399932861328,107.2699966430664
2012-09-13,147.3300018310547,107.58000183105469
2012-09-14,147.8800048828125,106.56999969482422
2012-09-17,147.4199981689453,106.79000091552734
2012-09-18,147.27999877929688,107.05999755859375
2012-09-19,147.38999938964844,107.30999755859375
2012-09-20,147.3300018310547,107.37000274658203
2012-09-21,147.1699981689453,107.5999984741211
2012-09-24,147.02000427246094,107.83999633789062
2012-09-25,144.75999450683594,108.23999786376953
2012-09-26,143.92999267578125,108.69000244140625
2012-09-27,145.30999755859375,108.45999908447266
2012-09-28,144.39999389648438,108.45999908447266
2012-10-01,144.9199981689453,108.5199966430664
2012-10-02,145.1300048828125,108.44999694824219
2012-10-03,145.66000366210938,108.55999755859375
2012-10-04,146.80999755859375,108.12999725341797
2012-10-05,146.6999969482422,107.63999938964844
2012-10-08,146.22000122070312,107.98999786376953
2012-10-09,144.83999633789062,107.7699966430664
2012-10-10,143.92999267578125,108.02999877929688
2012-10-11,144.02000427246094,108.12999725341797
2012-10-12,143.41000366210938,108.13999938964844
2012-10-15,144.60000610351562,108.16999816894531
2012-10-16,146.1999969482422,107.66000366210938
2012-10-17,146.77999877929688,106.9800033569336
2012-10-18,146.47000122070312,106.79000091552734
2012-10-19,143.86000061035156,107.23999786376953
2012-10-22,144.02000427246094,106.87999725341797
2012-10-23,141.9499969482422,107.38999938964844
2012-10-24,141.58999633789062,107.16000366210938
2012-10-25,142.02000427246094,106.7699966430664
2012-10-26,141.92999267578125,107.44999694824219
2012-10-31,141.47999572753906,107.88999938964844
2012-11-01,143.4600067138672,107.52999877929688
2012-11-02,142.10000610351562,107.62000274658203
2012-11-05,142.41000366210938,107.87999725341797
2012-11-06,143.50999450683594,107.38999938964844
2012-11-07,140.25,108.29000091552734
2012-11-08,138.5800018310547,108.7698974609375
2012-11-09,138.60000610351562,108.77999877929688
2012-11-12,138.8699951171875,108.8499984741211
2012-11-13,138.32000732421875,108.9800033569336
2012-11-14,136.5800018310547,109.01000213623047
2012-11-15,136.27999877929688,108.95970153808594
2012-11-16,136.83999633789062,109.02970123291016
2012-11-19,139.74000549316406,108.80770111083984
2012-11-20,139.7899932861328,108.36000061035156
2012-11-21,140.0800018310547,108.19999694824219
2012-11-23,141.8300018310547,108.13999938964844
2012-11-26,141.77999877929688,108.31999969482422
2012-11-27,140.92999267578125,108.56999969482422
2012-11-28,142.00999450683594,108.70999908447266
2012-11-29,142.7100067138672,108.81999969482422
2012-11-30,142.7100067138672,108.80000305175781
2012-12-03,142.0399932861328,108.62000274658203
