,CI,IP,CRP,STS,CP,HS,LOAN,DL,NONS,NAPM,UR,MOM
2005-12-01,-0.7790504790721283,0.005499950856731051,0.9500000000000002,0.5,431.7214,1994.0,-10.7,-0.08000000000000007,61271.0,422981.0,-0.09999999999999964,1.882288978213353
2006-01-01,-0.7790504790721283,0.0012676813548000432,0.9500000000000002,0.08,453.9183,2273.0,-12.3,-0.07000000000000006,62469.0,415824.0,-0.20000000000000018,1.3400823320661175
2006-02-01,1.6995640161049639,5.9998800024052557e-05,0.9199999999999999,0.03,415.8627,2119.0,-12.3,-0.07000000000000006,62592.0,421074.0,0.09999999999999964,-0.03028761211193398
2006-03-01,-0.4637274850386823,0.0025452201112046158,0.8799999999999999,0.09,442.519,1969.0,-12.3,-0.07000000000000006,65096.0,430457.0,-0.09999999999999964,1.451827549006893
2006-04-01,-0.4637274850386823,0.0031716730144080163,0.8399999999999999,0.27,474.7863,1821.0,-8.9,0.1200000000000001,63272.0,418625.0,0.0,0.7196455023654238
2006-05-01,-0.6490753086419639,-4.3476414550602804e-05,0.7999999999999998,0.27,474.5546,1942.0,-8.9,0.1200000000000001,64145.0,423472.0,-0.10000000000000053,-0.8208120428203927
2006-06-01,-0.38519893529896515,0.003125382331023552,0.8900000000000006,0.19,484.6753,1802.0,-8.9,0.1200000000000001,63601.0,427440.0,0.0,-2.4918805902654526
2006-07-01,-0.38519893529896515,-0.0006219193823141511,0.9100000000000001,0.01,498.2476,1737.0,0.0,0.17999999999999994,63922.0,416849.0,0.10000000000000053,0.6549777291037913
2006-08-01,-3.543995635115321,0.004379342654817764,0.9100000000000001,-0.21,465.868,1650.0,0.0,0.17999999999999994,64379.0,418759.0,0.0,2.1577054065206767
2006-09-01,-0.7751861068564515,-0.0016890687527301163,0.9199999999999999,-0.21,428.0533,1720.0,0.0,0.17999999999999994,66981.0,435776.0,-0.20000000000000018,2.4208334881326437
2006-10-01,-0.7751861068564515,-0.0012090937530492285,0.9100000000000001,-0.32,429.2243,1491.0,0.0,0.0,66492.0,415798.0,-0.09999999999999964,3.416686734286216
2006-11-01,-2.050488833746894,-0.000558951226218074,0.8700000000000001,-0.47,463.6554,1570.0,0.0,0.0,66484.0,426451.0,0.09999999999999964,2.070149145085054
2006-12-01,0.7027665155569844,0.010227978105073143,0.8999999999999995,-0.41,433.6465,1649.0,0.0,0.0,65935.0,437894.0,-0.09999999999999964,2.219169980003727
2007-01-01,0.7027665155569844,-0.003916107911415834,0.9399999999999995,-0.35,427.2178,1409.0,-3.8,0.040000000000000036,64155.0,427905.0,0.1999999999999993,0.6975418090820256
2007-02-01,0.6518823004555239,0.00950931303825353,0.8900000000000006,-0.44,448.4914,1480.0,-3.8,0.040000000000000036,63735.0,430410.0,-0.09999999999999964,1.6945544594212691
2007-03-01,-0.10693410698052133,0.002143645049677678,0.9699999999999998,-0.52,468.115,1495.0,-3.8,0.040000000000000036,66936.0,442158.0,-0.09999999999999964,-2.6359386535352485
2007-04-01,-0.10693410698052133,0.007166493278442987,0.9199999999999999,-0.32,474.4641,1490.0,7.5,0.33000000000000007,66118.0,446596.0,0.09999999999999964,4.365057060935271
2007-05-01,-0.7294564233159855,0.0006398053262073322,0.9199999999999999,-0.12,470.648,1415.0,7.5,0.33000000000000007,64975.0,445891.0,-0.09999999999999964,3.68093917153098
2007-06-01,6.161881072042343,0.0002710804323142746,0.9100000000000001,0.36,489.152,1448.0,7.5,0.33000000000000007,64874.0,446539.0,0.1999999999999993,0.4057467902377567
2007-07-01,6.161881072042343,-0.0011930198031467887,0.9199999999999999,0.04,515.941,1354.0,19.2,0.43999999999999995,64902.0,450464.0,0.10000000000000053,0.5411442347935349
2007-08-01,-0.2620796799843639,0.0023888895988926073,0.8600000000000003,0.35,495.304,1330.0,19.2,0.43999999999999995,66265.0,452598.0,-0.10000000000000053,-4.685938169743949
2007-09-01,-0.2620796799843639,0.0023380823997511957,0.8499999999999996,0.53,546.133,1183.0,19.2,0.43999999999999995,65393.0,448633.0,0.10000000000000053,3.3897203493445573
2007-10-01,1.7394715928890363,-0.003082122417988664,0.8200000000000003,0.53,599.31,1264.0,32.1,0.33999999999999986,64974.0,458907.0,0.0,3.301234107814068
2007-11-01,-0.436339361227117,0.005735749205249441,0.96,0.8,577.987,1197.0,32.1,0.33999999999999986,65466.0,464910.0,0.0,-5.5498513326388235
2007-12-01,-0.436339361227117,-9.368440262036426e-05,1.1600000000000001,1.03,610.169,1037.0,32.1,0.33999999999999986,68096.0,481274.0,0.2999999999999998,1.3947991144089542
2008-01-01,-0.436339361227117,-0.001437604733847908,1.21,0.92,608.378,1084.0,55.4,0.29000000000000004,68408.0,478676.0,0.0,-7.4618658519926555
2008-02-01,-0.31414270754501067,-0.0036788421616423816,1.29,1.57,679.778,1103.0,55.4,0.29000000000000004,66568.0,473714.0,-0.09999999999999964,-1.5038224719819624
2008-03-01,-0.31414270754501067,-0.003413826389270347,1.38,2.23,668.913,1005.0,55.4,0.29000000000000004,66526.0,473829.0,0.1999999999999993,-2.685439300537112
2008-04-01,0.3742903108793887,-0.006699451916716503,1.42,2.37,721.067,1013.0,57.7,0.5,69373.0,477888.0,-0.09999999999999964,4.195631061900755
2008-05-01,-0.49731111190683663,-0.005970678764599779,1.3599999999999994,2.12,786.583,973.0,57.7,0.5,68443.0,477706.0,0.40000000000000036,2.635417558414076
2008-06-01,-0.49731111190683663,-0.002213198839964736,1.3900000000000006,2.21,862.809,1046.0,57.7,0.5,67754.0,485010.0,0.1999999999999993,-4.547061011904759
2008-07-01,-1.7764511705554518,-0.004724969600930495,1.4900000000000002,2.35,760.199,923.0,83.6,1.2100000000000004,67856.0,477725.0,0.20000000000000018,-6.230532047552472
2008-08-01,6.295430706221146,-0.015583401263296381,1.5100000000000007,2.14,708.156,844.0,83.6,1.2100000000000004,66142.0,463929.0,0.2999999999999998,2.081150319153096
2008-09-01,6.295430706221146,-0.04298384358164031,1.6599999999999993,2.54,622.237,820.0,83.6,1.2100000000000004,63854.0,452545.0,0.0,-4.697947184244782
2008-10-01,-0.46070468144124915,0.009148053547814339,2.6000000000000005,3.12,449.461,777.0,64.2,0.8199999999999994,59330.0,419715.0,0.40000000000000036,-18.94820731026786
2008-11-01,-0.46070468144124915,-0.012986834713780704,3.0900000000000007,3.34,390.646,652.0,64.2,0.8199999999999994,60759.0,386733.0,0.2999999999999998,-6.276069841886823
2008-12-01,0.02437339916416279,-0.028336312781028106,3.38,2.39,349.038,560.0,64.2,0.8199999999999994,55512.0,365490.0,0.5,-0.22846479279002097
2009-01-01,0.02437339916416279,-0.024684833470960732,3.0900000000000007,2.39,336.205,490.0,39.6,0.4300000000000006,49530.0,343559.0,0.5,-0.7801604184237476
2009-02-01,0.02437339916416279,-0.006503505187225533,2.8100000000000005,2.57,336.24,582.0,39.6,0.4300000000000006,50163.0,343150.0,0.5000000000000009,-4.516033393458308
2009-03-01,0.02437339916416279,-0.015935114178547316,2.92,2.6,358.526,505.0,39.6,0.4300000000000006,49254.0,333431.0,0.3999999999999986,-3.5076880934135772
2009-04-01,0.15568656573266432,-0.007665883412524721,3.000000000000001,2.77,365.848,478.0,31.5,0.7299999999999995,47096.0,334449.0,0.3000000000000007,7.191569819594868
2009-05-01,1.9722529648789222,-0.010205886391298158,2.5200000000000005,3.11,443.053,540.0,31.5,0.7299999999999995,48652.0,339817.0,0.40000000000000036,4.36369539896647
2009-06-01,-1.186287521406641,-0.0032846050303597663,1.8899999999999997,3.54,450.217,585.0,31.5,0.7299999999999995,50533.0,345129.0,0.09999999999999964,1.9947940132834816
2009-07-01,-0.7225223751034736,0.011358261749549792,1.6799999999999997,3.38,457.407,594.0,14.0,0.6100000000000003,50984.0,348909.0,0.0,0.8161728598854694
2009-08-01,-0.7225223751034736,0.011222536972095742,1.3200000000000003,3.42,453.787,586.0,14.0,0.6100000000000003,49900.0,355776.0,0.09999999999999964,6.010972159249448
2009-09-01,0.5387776395555829,0.008047570390292247,1.1799999999999997,3.28,462.748,585.0,14.0,0.6100000000000003,53034.0,359189.0,0.20000000000000107,2.847809201195119
2009-10-01,-3.489034880262278,0.0028864899001455058,1.1399999999999997,3.32,496.808,534.0,-5.5,0.009999999999999787,51978.0,366143.0,0.1999999999999993,1.9151582924318546
2009-11-01,-3.489034880262278,0.003953935397760677,1.13,3.35,512.574,588.0,-5.5,0.009999999999999787,52771.0,369445.0,-0.09999999999999964,1.7681406541304199
2009-12-01,-0.9280784756747508,0.003133873674665555,1.1100000000000003,3.54,524.621,581.0,-5.5,0.009999999999999787,54616.0,371392.0,0.0,1.9190309351140797
2010-01-01,-0.9280784756747508,0.011242395100241387,0.9900000000000002,3.67,486.145,614.0,-7.1,-0.5099999999999998,52331.0,393694.0,-0.09999999999999964,1.173794522810212
2010-02-01,15.47607519794213,0.0032528922065004906,0.9900000000000002,3.58,517.484,604.0,-7.1,-0.5099999999999998,53488.0,394215.0,0.0,-2.5731285496761984
2010-03-01,-0.578617783787088,0.007422558862410167,1.0,3.58,530.159,636.0,-7.1,-0.5099999999999998,56487.0,400659.0,0.09999999999999964,5.139548574486909
2010-04-01,-2.2609787625009194,0.003760406784469872,0.96,3.69,549.941,687.0,-8.8,-0.14000000000000057,52283.0,400842.0,0.0,3.704999050985464
2010-05-01,-2.2609787625009194,0.01386568678652389,1.0899999999999999,3.26,488.193,583.0,-8.8,-0.14000000000000057,57262.0,404370.0,-0.3000000000000007,-5.60160567874
2010-06-01,-1.2178734843718568,0.0019853046075837266,1.3500000000000005,3.08,495.177,536.0,-8.8,-0.14000000000000057,59605.0,400624.0,-0.1999999999999993,-3.1244112534956514
2010-07-01,-0.579954825931818,0.00423554729531439,1.29,2.85,524.809,546.0,-10.5,-0.33999999999999986,56474.0,402326.0,0.0,-0.19663045313451732
2010-08-01,-0.579954825931818,0.0034102949564216445,1.17,2.54,499.162,599.0,-10.5,-0.33999999999999986,58224.0,408354.0,0.09999999999999964,0.7653605473505962
2010-09-01,1.1388870845766197,0.0023017566264489364,1.13,2.5,546.064,594.0,-10.5,-0.33999999999999986,60134.0,422049.0,0.0,2.952779101086904
2010-10-01,-0.6634853523062391,-0.0022996991128348965,1.04,2.41,564.16,543.0,-10.5,-0.2400000000000002,57479.0,417830.0,-0.09999999999999964,4.064723060244603
2010-11-01,3.083638080950492,0.00045301823398391505,1.0499999999999998,2.62,575.84,545.0,-10.5,-0.2400000000000002,60405.0,426427.0,0.40000000000000036,2.3399545578729573
2010-12-01,0.03379852003205236,0.009656778450408687,1.08,3.15,631.83,539.0,-10.5,-0.2400000000000002,61939.0,429764.0,-0.5,3.6381716377291298
2011-01-01,0.03379852003205236,-0.0018409126826496314,1.0499999999999998,3.24,655.26,630.0,-16.4,-0.4499999999999993,60963.0,445734.0,-0.20000000000000107,3.424375083229762
2011-02-01,0.9759575835863755,-0.004440674049603688,0.9300000000000006,3.45,690.85,517.0,-16.4,-0.4499999999999993,59078.0,438975.0,-0.09999999999999964,3.2499777542917343
2011-03-01,-0.34031829885892,0.010344749773537387,0.9000000000000004,3.31,725.62,600.0,-16.4,-0.4499999999999993,62497.0,463133.0,0.0,-1.1395624365904808
2011-04-01,-1.22816249230056,-0.0034384691633235764,0.8599999999999994,3.4,758.79,554.0,-21.8,-0.15000000000000036,61562.0,454441.0,0.09999999999999964,2.3251449087391762
2011-05-01,-1.22816249230056,0.0015784233055962105,0.8200000000000003,3.13,707.26,561.0,-21.8,-0.15000000000000036,63711.0,458536.0,-0.09999999999999964,0.7132047562372179
2011-06-01,-1.827532326658484,0.002508284584811671,0.7599999999999998,2.96,668.85,608.0,-21.8,-0.15000000000000036,63751.0,454746.0,0.09999999999999964,-3.9105514262145817
2011-07-01,2.1112424110979937,0.005353703695830436,0.8300000000000001,2.96,686.08,623.0,-5.9,-0.1200000000000001,64756.0,459477.0,-0.09999999999999964,3.2352536981756117
2011-08-01,-0.4495515279262251,0.006051501193067743,0.9900000000000002,2.28,674.69,585.0,-5.9,-0.1200000000000001,64464.0,468947.0,0.0,-11.228252477231237
2011-09-01,-0.5911367805498928,-0.0007881421388076237,1.1799999999999997,1.97,591.0,650.0,-5.9,-0.1200000000000001,65581.0,457843.0,0.0,-0.7150040462643972
2011-10-01,-0.5911367805498928,0.006359539572279749,1.3900000000000001,2.13,647.96,610.0,5.4,-0.21999999999999975,67427.0,463126.0,-0.1999999999999993,2.8766955421084504
2011-11-01,1.9238324849630277,0.0004232408334394755,1.2699999999999996,2.0,658.02,711.0,5.4,-0.21999999999999975,64660.0,471598.0,-0.20000000000000107,1.7554931640625
2011-12-01,3.227317587322146e-05,0.004951389679590745,1.3199999999999998,1.97,644.91,694.0,5.4,-0.21999999999999975,68881.0,478391.0,-0.09999999999999964,1.576836722237715
2012-01-01,3.227317587322146e-05,0.005950852713016985,1.3800000000000003,1.94,660.68,723.0,-6.9,-0.3100000000000005,67525.0,479475.0,-0.1999999999999993,4.9029902503604035
2012-02-01,0.7240703712356825,0.0028291787735128526,1.2899999999999996,1.88,703.5,704.0,-6.9,-0.3100000000000005,70075.0,488327.0,0.0,4.445797348022467
2012-03-01,-1.3893369102440394,-0.004941731666855631,1.2400000000000002,2.09,688.71,695.0,-6.9,-0.3100000000000005,69719.0,478078.0,-0.10000000000000142,3.243543416803533
2012-04-01,-1.3893369102440394,0.007688611742192819,1.2300000000000004,1.97,684.88,753.0,-9.5,0.0,67645.0,473878.0,0.0,-0.07993486577814224
2012-05-01,0.24891454503265745,0.0015722317161268595,1.2700000000000005,1.71,596.2,708.0,-9.5,0.0,69182.0,474026.0,0.0,-3.536308670043951
2012-06-01,-4.4156560672720895,-9.439101889963109e-05,1.3799999999999994,1.53,599.44,757.0,-9.5,0.0,66971.0,461750.0,0.0,-1.2546875363304508
2012-07-01,-4.4156560672720895,0.002266624391915606,1.4700000000000002,1.43,635.82,740.0,-7.6,-0.2999999999999998,65070.0,473561.0,0.0,3.1707872663225487
2012-08-01,-1.088059712991742,-0.004037731908524522,1.4300000000000002,1.58,675.03,754.0,-7.6,-0.2999999999999998,63645.0,459040.0,-0.09999999999999964,3.8826346861402925
2012-09-01,-1.088059712991742,-0.0005622701322516299,1.3499999999999996,1.61,665.73,847.0,-7.6,-0.2999999999999998,63932.0,475687.0,-0.2999999999999998,3.553107761409237
2012-10-01,11.181615864472331,0.0031358795427314234,1.1099999999999999,1.65,637.74,915.0,-7.4,-0.2699999999999996,66051.0,479287.0,0.0,-0.31042964237374804
2012-11-01,1.7688241089095786,0.004606579832346247,1.0099999999999998,1.56,650.05,833.0,-7.4,-0.2699999999999996,66204.0,473577.0,-0.09999999999999964,-3.388836088634676
2012-12-01,1.7688241089095786,0.0023320205299453,0.98,1.65,646.58,976.0,-7.4,-0.2699999999999996,66840.0,490421.0,0.20000000000000018,2.6144447326660156
2013-01-01,1.7688241089095786,-0.0004663371760331714,0.9300000000000006,1.84,675.37,888.0,-19.1,-0.39000000000000057,69879.0,484201.0,0.09999999999999964,5.041965121314632
2013-02-01,-0.6818693336108906,0.004883544675163831,0.9499999999999997,1.88,648.21,962.0,-19.1,-0.39000000000000057,66361.0,498821.0,-0.2999999999999998,2.9002966247405624
2013-03-01,-1.39844240335654,0.004195819791618316,0.9199999999999995,1.87,655.05,1010.0,-19.1,-0.39000000000000057,66318.0,474885.0,-0.20000000000000018,3.512111422890129
2013-04-01,-2.713124209426463,-0.0006763598113057601,0.8599999999999999,1.7,624.44,835.0,-18.1,-0.2999999999999998,67762.0,482654.0,0.09999999999999964,1.8181207136674118
2013-05-01,-0.8362143910930809,0.0008071302227334876,0.8400000000000003,1.89,615.46,930.0,-18.1,-0.2999999999999998,69035.0,492752.0,-0.09999999999999964,6.092677029696404
2013-06-01,-0.8362143910930809,0.0013515341274985548,0.9200000000000008,2.25,611.3,839.0,-18.1,-0.2999999999999998,69343.0,502482.0,0.0,-1.5047842545942842
2013-07-01,2.0527448945285243,-0.0028838836164969406,0.9800000000000004,2.54,638.64,880.0,-8.3,-0.17999999999999972,66316.0,483308.0,-0.20000000000000018,4.427545651522536
2013-08-01,-3.2145364814463537,0.005855212878233429,0.8799999999999999,2.7,657.05,917.0,-8.3,-0.17999999999999972,65933.0,482827.0,-0.09999999999999964,0.37885631214487603
2013-09-01,-3.2145364814463537,0.0056000225126533465,0.8300000000000001,2.79,632.4,850.0,-8.3,-0.17999999999999972,66371.0,498211.0,0.0,1.7371458573774987
2013-10-01,-0.20731279969011346,-0.0013992052514172348,0.7799999999999994,2.57,622.52,925.0,-13.7,-0.25,65016.0,494189.0,0.0,2.978661578634501
2013-11-01,-0.48848511424151536,0.002596160005124304,0.75,2.65,620.12,1100.0,-13.7,-0.25,68053.0,503692.0,-0.2999999999999998,5.689059216043233
2013-12-01,-0.48848511424151536,0.0018926651240513959,0.7599999999999998,2.83,632.29,1002.0,-13.7,-0.25,67775.0,499738.0,-0.20000000000000018,2.35510272071474
2014-01-01,-0.48848511424151536,-0.0032660527789346583,0.7000000000000002,2.82,622.26,888.0,-11.1,-0.30000000000000027,68237.0,488511.0,-0.10000000000000053,1.4440213158017343
2014-02-01,-0.48848511424151536,0.007535136648073815,0.6499999999999995,2.66,649.6444,944.0,-11.1,-0.30000000000000027,67386.0,494965.0,0.10000000000000053,-0.1803482170391817
2014-03-01,-0.48848511424151536,0.009786510410569216,0.6799999999999997,2.67,648.857,970.0,-11.1,-0.30000000000000027,68683.0,496803.0,0.0,4.282511622684638
2014-04-01,0.059108545487327434,0.000545303414680065,0.6600000000000001,2.68,652.5111,1043.0,-10.7,-0.1499999999999999,66486.0,499122.0,-0.5,0.2591567266555046
2014-05-01,-1.2097420859456578,0.003916188845146662,0.5999999999999996,2.53,649.6324,1007.0,-10.7,-0.1499999999999999,65819.0,490538.0,0.09999999999999964,2.472398303803942
2014-06-01,-1.2097420859456578,0.0033228180862250323,0.5499999999999998,2.56,658.5723,911.0,-10.7,-0.1499999999999999,69618.0,501906.0,-0.20000000000000018,5.226855323428197
2014-07-01,3.2809404066366135,0.0026878627932325205,0.5700000000000003,2.51,621.7026,1085.0,-10.5,-0.1299999999999999,67842.0,563264.0,0.10000000000000053,2.4853259660464744
2014-08-01,-4.338469845092123,-0.0019329514749449883,0.6100000000000003,2.39,610.9172,984.0,-10.5,-0.1299999999999999,68514.0,494523.0,-0.10000000000000053,-0.7138575764445534
2014-09-01,-4.338469845092123,0.0032801066935803647,0.6899999999999995,2.51,574.2939,1023.0,-10.5,-0.1299999999999999,69207.0,497329.0,-0.1999999999999993,3.0578460693359375
2014-10-01,0.04983187938115071,5.1463405634555315e-05,0.7700000000000005,2.28,539.5923,1074.0,-5.5,-0.2400000000000002,65557.0,484439.0,-0.20000000000000018,-4.644576836817009
2014-11-01,0.04983187938115071,0.006561732033156131,0.8700000000000001,2.31,482.1124,1001.0,-5.5,-0.2400000000000002,63687.0,479828.0,0.09999999999999964,9.62653830940718
2014-12-01,-0.6587394587950344,-0.0005112528685626838,0.9500000000000002,2.18,418.1225,1073.0,-5.5,-0.2400000000000002,66300.0,465231.0,-0.20000000000000018,1.1799350720273196
2015-01-01,-0.6587394587950344,-0.007392830498610725,0.9900000000000002,1.85,389.6819,1085.0,-5.3,-0.16999999999999993,64791.0,451813.0,0.10000000000000053,-2.028219743208439
2015-02-01,-0.6587394587950344,-0.006015679464529522,0.8999999999999999,1.96,421.2419,886.0,-5.3,-0.16999999999999993,64232.0,451403.0,-0.20000000000000018,5.004183719032682
2015-03-01,-0.6587394587950344,-0.003274015643280115,0.8999999999999999,2.01,396.6492,960.0,-5.3,-0.16999999999999993,64712.0,461086.0,-0.09999999999999964,0.16118132668819385
2015-04-01,1.5073027679745914,-0.005972844461673565,0.9600000000000004,1.92,445.5848,1190.0,-7.0,-0.06999999999999984,64365.0,460208.0,0.0,1.544965372457142
2015-05-01,-0.31298976883769314,-0.004394491237181053,0.9099999999999997,2.18,439.0937,1079.0,-7.0,-0.06999999999999984,62596.0,447136.0,0.1999999999999993,1.79838235037667
2015-06-01,-0.9809593640860683,-0.0033171097412952877,0.9399999999999995,2.34,440.6926,1205.0,-7.0,-0.06999999999999984,63739.0,469819.0,-0.2999999999999998,-0.7435975508256263
2015-07-01,0.09888989267022749,0.006733906232743614,1.0499999999999998,2.29,378.3843,1146.0,7.4,-0.029999999999999805,63551.0,460361.0,-0.09999999999999964,-0.181671142578125
2015-08-01,0.09888989267022749,-0.002684242724328434,1.1500000000000004,2.1,380.848,1130.0,7.4,-0.029999999999999805,63525.0,452229.0,-0.10000000000000053,-4.424655666599051
2015-09-01,-0.7109406127456039,-0.0034039727880370574,1.2699999999999996,2.15,359.3369,1224.0,7.4,-0.029999999999999805,63188.0,444225.0,-0.09999999999999964,-8.138150169735837
2015-10-01,0.6168549450427616,-0.004068888712115193,1.3899999999999997,2.05,363.4441,1058.0,8.2,-0.050000000000000266,62996.0,447495.0,0.0,7.390334356398796
2015-11-01,0.6168549450427616,-0.007477126323398475,1.4000000000000004,2.13,336.1496,1172.0,8.2,-0.050000000000000266,61848.0,449790.0,0.09999999999999964,5.314576721191401
2015-12-01,-0.5056018489118784,-0.005804250884469231,1.4899999999999998,2.01,311.6524,1146.0,8.2,-0.050000000000000266,60613.0,438803.0,-0.09999999999999964,-2.026535172895933
2016-01-01,-0.5056018489118784,0.006544379452591231,1.4500000000000002,1.83,300.6679,1092.0,11.6,-0.10000000000000009,61637.0,438074.0,-0.20000000000000018,-11.811270243813567
2016-02-01,4.22829143575338,-0.005241270329524483,1.38,1.47,303.6298,1225.0,11.6,-0.10000000000000009,61150.0,431978.0,0.10000000000000053,-0.9541219209369842
2016-03-01,0.0987375804048469,-0.007709307859977255,1.31,1.59,323.4185,1111.0,11.6,-0.10000000000000009,60583.0,433387.0,0.09999999999999964,10.852542044899678
2016-04-01,-0.19120172153925352,0.0027689688111662836,1.17,1.58,360.407,1163.0,8.5,-0.040000000000000036,60924.0,442914.0,0.09999999999999964,5.06249821650519
2016-05-01,-0.19120172153925352,-0.001811768983205564,1.0299999999999998,1.53,370.9456,1148.0,8.5,-0.040000000000000036,59566.0,440226.0,-0.2999999999999998,-0.5900094168526948
2016-06-01,-1.4953784415420308,0.00438706710523773,1.0300000000000002,1.37,374.0323,1203.0,8.5,-0.040000000000000036,59608.0,436158.0,0.10000000000000053,2.0236375486695977
2016-07-01,-1.5704850967746453,0.0018142202043960332,0.94,1.2,339.3952,1239.0,1.5,0.020000000000000018,59809.0,433597.0,-0.10000000000000053,6.1191523465243165
2016-08-01,1.6142055063975616,-0.0017624005047562896,0.9200000000000004,1.26,348.2078,1171.0,1.5,0.020000000000000018,61691.0,443918.0,0.10000000000000053,2.938224228568714
2016-09-01,-2.25111397434871,-0.0012043567529570476,0.8999999999999995,1.34,364.4711,1068.0,1.5,0.020000000000000018,59308.0,434829.0,0.09999999999999964,-1.4278456725442368
2016-10-01,-2.25111397434871,0.0006520901365028031,0.8700000000000001,1.43,361.623,1313.0,1.4,-0.11999999999999988,59351.0,461469.0,-0.09999999999999964,-1.0239243280319954
2016-11-01,-1.2151337043710353,-0.004474497391818932,0.8500000000000001,1.69,377.2212,1140.0,1.4,-0.11999999999999988,59244.0,442198.0,-0.20000000000000018,2.348842075892861
2016-12-01,-0.465146828118425,0.006790269248936998,0.7700000000000005,1.98,398.2039,1252.0,1.4,-0.11999999999999988,59539.0,445811.0,0.0,7.798748198009662
2017-01-01,-0.465146828118425,-0.0015288819140952814,0.7400000000000002,1.91,395.8302,1193.0,-2.8,-0.1499999999999999,60419.0,447001.0,0.0,2.8502732776460107
2017-02-01,-0.747850494207088,-0.003817930296947991,0.6899999999999995,1.89,402.2199,1281.0,-2.8,-0.1499999999999999,60740.0,445123.0,-0.10000000000000053,5.300023691277772
2017-03-01,-0.719981416156095,0.0075116196796505275,0.6699999999999999,1.73,388.2245,1190.0,-2.8,-0.1499999999999999,61013.0,450248.0,-0.1999999999999993,3.7963653494618654
2017-04-01,-0.719981416156095,0.009381826620857403,0.7000000000000002,1.49,382.7658,1145.0,-3.9,0.020000000000000018,61308.0,451986.0,0.0,-0.4074396967069447
2017-05-01,0.05169384592295928,0.0011065983048155204,0.6999999999999997,1.4,377.8538,1160.0,-3.9,0.020000000000000018,61404.0,448086.0,0.0,3.628322911604755
2017-06-01,-5.350872558804452,0.0015696925519486093,0.69,1.19,372.3775,1247.0,-3.9,0.020000000000000018,60378.0,466961.0,-0.10000000000000053,3.9746697165749083
2017-07-01,-5.350872558804452,-0.0009471188644144535,0.6899999999999995,1.23,388.0653,1202.0,-8.5,0.010000000000000009,61535.0,450373.0,0.0,2.1770796342329675
2017-08-01,0.7582385183905178,-0.0050264845942288305,0.6799999999999997,1.18,386.0041,1159.0,-8.5,0.010000000000000009,61552.0,453992.0,0.10000000000000053,0.5410862798276241
2017-09-01,-1.0500858631473682,0.0004312700904163247,0.6699999999999999,1.15,399.3082,1175.0,-8.5,0.010000000000000009,64088.0,466658.0,-0.10000000000000053,3.782926476520032
2017-10-01,-1.0500858631473682,0.012426252023839846,0.7200000000000002,1.27,415.1419,1248.0,-10.0,-0.09000000000000008,63703.0,466004.0,-0.09999999999999964,6.223625876686782
2017-11-01,-25.178578834447837,0.002822117479304387,0.6999999999999997,1.1,424.2574,1278.0,-10.0,-0.09000000000000008,63645.0,478454.0,0.0,3.7343732165051904
2017-12-01,-0.1822024487239477,0.0009538573953571383,0.71,1.06,442.4357,1182.0,-10.0,-0.09000000000000008,63795.0,477642.0,-0.10000000000000053,7.017010062081454
2018-01-01,-0.1822024487239477,-0.00013317602121354355,0.71,1.15,456.533,1309.0,-11.3,-0.1399999999999999,63324.0,469659.0,-0.09999999999999964,11.916108485630616
2018-02-01,-0.5173714461888642,0.002894744371576996,0.69,1.27,443.3807,1289.0,-11.3,-0.1399999999999999,64087.0,474929.0,0.09999999999999964,-7.504283245344823
2018-03-01,0.028044308881076667,0.00637976576372723,0.7699999999999996,1.11,452.9353,1327.0,-11.3,-0.1399999999999999,63553.0,483526.0,-0.09999999999999964,0.2341125794221739
2018-04-01,0.028044308881076667,0.010865315059922942,0.8199999999999998,1.08,475.7616,1285.0,-15.9,-0.010000000000000009,64909.0,484494.0,0.0,-4.245974586123509
2018-05-01,-0.6355570234942817,-0.008400582151543046,0.8300000000000001,1.08,481.4273,1354.0,-15.9,-0.010000000000000009,66231.0,489859.0,-0.20000000000000018,4.863172919203208
2018-06-01,7.214838575329807,0.007447767132692462,0.8700000000000001,0.97,487.4372,1199.0,-15.9,-0.010000000000000009,67247.0,491414.0,0.20000000000000018,5.384796935242463
2018-07-01,7.214838575329807,0.002351301250187454,0.9199999999999999,0.9,464.8324,1193.0,-15.9,-0.030000000000000027,68749.0,483690.0,-0.20000000000000018,4.004432314918176
2018-08-01,0.4985175368853934,0.0059731098994277865,0.8899999999999997,0.82,468.6881,1288.0,-15.9,-0.030000000000000027,66798.0,499107.0,0.0,6.397777233558145
2018-09-01,0.4985175368853934,-0.00033024243058421554,0.8999999999999999,0.83,486.2794,1238.0,-15.9,-0.030000000000000027,66399.0,496571.0,-0.09999999999999964,4.562889814922414
2018-10-01,-2.918453790495344,-0.0013838271800560298,0.9300000000000006,0.86,456.3168,1208.0,2.8,-0.010000000000000009,67104.0,490790.0,0.09999999999999964,-10.62226574371823
2018-11-01,1.1935673101170348,-0.0007183562623932493,1.0,0.75,406.5197,1183.0,2.8,-0.010000000000000009,64292.0,473094.0,0.0,-5.43441469180658
2018-12-01,1.1935673101170348,-0.00043979224868562206,1.1100000000000003,0.42,374.3282,1095.0,2.8,-0.010000000000000009,64894.0,481244.0,0.10000000000000009,-14.13894366500972
2019-01-01,1.1935673101170348,-0.005436760472527391,1.19,0.29,407.8907,1244.0,-4.2,-0.10000000000000009,65841.0,490759.0,0.10000000000000009,4.165193868460221
