,return forecast,in sample performance
2017-02-01,-2.8580787762775917e-05,-0.12863133639494173
2017-03-01,0.00017500507364003035,-0.04604114917997376
2017-04-01,0.00012322574251848742,-0.024099939523486255
2017-05-01,-1.6981644368863245e-06,-0.13868736240522175
2017-06-01,0.00010615912537644562,-0.3112919511884029
2017-07-01,-0.00011500100904985794,-0.29509789518453017
2017-08-01,-6.940932228331862e-05,-0.1878996310407059
2017-09-01,2.866080826641389e-05,0.0005203510944832707
2017-10-01,0.00015476318059235323,0.04050456411882562
2017-11-01,-0.0001584114251101477,-0.1434257721910902
2017-12-01,0.00011455920680308561,-0.3364456563266228
2018-01-01,-9.353996018373573e-05,-0.3014839438124268
2018-02-01,-7.77747543846743e-05,-0.237490767002893
2018-03-01,0.00010075138389683752,-0.049036543441746974
2018-04-01,7.960456973626513e-05,-0.039883021695785725
2018-05-01,-3.8392490618528816e-05,-0.12861357264720327
2018-06-01,-0.00012783345544606166,-0.20136773418695242
2018-07-01,8.281715241218251e-05,-0.33562933869114403
2018-08-01,-2.1193618282566975e-05,-0.2507793713226068
2018-09-01,1.3258456015040318e-06,-0.021390522121696412
2018-10-01,0.00010815698538081258,0.02481001526409389
2018-11-01,0.00014461464569113914,-0.07141683549768213
2018-12-01,0.0001064157266480565,-0.15264633106595538
2019-01-01,0.00010023278913784048,-0.267459122831845
2019-02-01,6.435011479541283e-05,-0.256624642988226
2019-03-01,4.4384063638489444e-05,-0.09513080097326151
2019-04-01,9.145713451989074e-05,-0.06239112654823471
2019-05-01,0.00012135128610370431,-0.1584016729843182
2019-06-01,0.00013314027681631034,-0.2066826976689469
2019-07-01,-4.272356114206282e-05,-0.2720250754476865
2019-08-01,0.0001497810113820674,-0.39908296840836754
2019-09-01,0.00014829891972577394,-0.16150499583037659
2019-10-01,0.0001386261055251012,-0.14503148885938194
2019-11-01,0.00012168868594583012,-0.20117768195757108
