date,IVV,IEF
2002-07-29,0.840227758717109,0.159772241282891
2002-07-30,0.842232870346802,0.157767129653198
2002-07-31,0.850010982294527,0.149989017705473
2002-08-01,0.84541698022112,0.15458301977888
2002-08-02,0.841443605582247,0.158556394417753
2002-08-05,0.836287757636611,0.163712242363389
2002-08-06,0.841380895279644,0.158619104720356
2002-08-07,0.843557953307789,0.156442046692212
2002-08-08,0.84829761688769,0.15170238311231
2002-08-09,0.847878862610884,0.152121137389116
2002-08-12,0.846834872966531,0.153165127033469
2002-08-13,0.842960576403316,0.157039423596684
2002-08-14,0.848379388446266,0.151620611553734
2002-08-15,0.850937786732584,0.149062213267416
2002-08-16,0.851255279541954,0.148744720458046
2002-08-19,0.854092230607904,0.145907769392096
2002-08-20,0.851443335531233,0.148556664468767
2002-08-21,0.853636473537427,0.146363526462573
2002-08-22,0.855646346024136,0.144353653975864
2002-08-23,0.852171228778859,0.147828771221141
2002-08-26,0.853117680820347,0.146882319179654
2002-08-27,0.85168377819465,0.14831622180535
2002-08-28,0.848790468975727,0.151209531024273
2002-08-29,0.848181376867617,0.151818623132383
2002-08-30,0.827395201716996,0.172604798283004
2002-09-03,0.820530963812774,0.179469036187226
2002-09-04,0.822809065796155,0.177190934203846
2002-09-05,0.820346566454447,0.179653433545553
2002-09-06,0.823697537193143,0.176302462806857
2002-09-09,0.825711259734449,0.174288740265551
2002-09-10,0.826556910142275,0.173443089857725
2002-09-11,0.826296535896007,0.173703464103993
2002-09-12,0.822858742159951,0.177141257840049
2002-09-13,0.822093222030649,0.177906777969351
2002-09-16,0.822009261375495,0.177990738624505
2002-09-17,0.818022057334752,0.181977942665248
2002-09-18,0.816179722279548,0.183820277720452
2002-09-19,0.812005937778334,0.187994062221667
2002-09-20,0.81220335891861,0.18779664108139
2002-09-23,0.809566671049987,0.190433328950014
2002-09-24,0.806772587197996,0.193227412802004
2002-09-25,0.811521879128602,0.188478120871398
2002-09-26,0.81416824608525,0.18583175391475
2002-09-27,0.808074949946066,0.191925050053934
2002-09-30,0.809581825769465,0.190418174230535
2002-10-01,0.818329731809429,0.181670268190571
2002-10-02,0.813108327358607,0.186891672641393
2002-10-03,0.811536007524721,0.18846399247528
2002-10-04,0.808925550214848,0.191074449785153
2002-10-07,0.804133015462021,0.195866984537979
2002-10-08,0.807256864868442,0.192743135131558
2002-10-09,0.802377453525807,0.197622546474193
2002-10-10,0.808271275271789,0.191728724728211
2002-10-11,0.815468523493279,0.184531476506721
2002-10-14,0.816676793503003,0.183323206496997
2002-10-15,0.826348980222657,0.173651019777343
2002-10-16,0.822770921701886,0.177229078298114
2002-10-17,0.826204395162751,0.173795604837249
2002-10-18,0.826574363581452,0.173425636418548
2002-10-21,0.829960087853955,0.170039912146045
2002-10-22,0.82898856536092,0.17101143463908
2002-10-23,0.82980323226405,0.17019676773595
2002-10-24,0.826047675365056,0.173952324634945
2002-10-25,0.828292081302189,0.171707918697811
2002-10-28,0.827315155264406,0.172684844735594
2002-10-29,0.824273318394441,0.175726681605559
2002-10-30,0.825718512131113,0.174281487868887
2002-10-31,0.841473679107528,0.158526320892472
2002-11-01,0.845170775283362,0.154829224716638
2002-11-04,0.846703636252021,0.153296363747979
2002-11-05,0.84809916575717,0.15190083424283
2002-11-06,0.84901178764513,0.15098821235487
2002-11-07,0.844629055997241,0.155370944002759
2002-11-08,0.842859486139485,0.157140513860515
2002-11-11,0.840467436919715,0.159532563080285
2002-11-12,0.841715782416186,0.158284217583814
2002-11-13,0.841275456420665,0.158724543579335
2002-11-14,0.846111843939224,0.153888156060776
2002-11-15,0.846975533219486,0.153024466780514
2002-11-18,0.845566979438656,0.154433020561344
2002-11-19,0.845156292173956,0.154843707826044
2002-11-20,0.847462317855006,0.152537682144994
2002-11-21,0.851916804040546,0.148083195959454
2002-11-22,0.851285705240362,0.148714294759638
2002-11-25,0.851885193476175,0.148114806523825
2002-11-26,0.847852539033091,0.152147460966909
2002-11-27,0.852761322757857,0.147238677242143
2002-11-29,0.870561688558196,0.129438311441804
2002-12-02,0.871716226594971,0.128283773405029
2002-12-03,0.870251654860608,0.129748345139392
2002-12-04,0.869309288123636,0.130690711876364
2002-12-05,0.867541036889878,0.132458963110122
2002-12-06,0.868029338332484,0.131970661667516
2002-12-09,0.864268781634312,0.135731218365688
2002-12-10,0.865920619018964,0.134079380981036
2002-12-11,0.865946476594515,0.134053523405485
2002-12-12,0.865646206167509,0.134353793832491
2002-12-13,0.864179061968952,0.135820938031048
2002-12-16,0.86712065424118,0.13287934575882
2002-12-17,0.865892083209779,0.134107916790221
2002-12-18,0.863824668321558,0.136175331678442
2002-12-19,0.862246428607383,0.137753571392617
2002-12-20,0.863729563297523,0.136270436702477
2002-12-23,0.864137982025324,0.135862017974676
2002-12-24,0.862857364014813,0.137142635985187
2002-12-26,0.862558815760256,0.137441184239744
2002-12-27,0.859139169517509,0.140860830482491
2002-12-30,0.859947695651559,0.140052304348441
2002-12-31,0.895327107740786,0.104672892259214
2003-01-02,0.899670725732421,0.100329274267579
2003-01-03,0.899729491361801,0.100270508638199
2003-01-06,0.901600245019713,0.0983997549802874
2003-01-07,0.900779501289384,0.0992204987106162
2003-01-08,0.899512745085888,0.100487254914112
2003-01-09,0.902016080759656,0.0979839192403439
2003-01-10,0.902121150384814,0.0978788496151858
2003-01-13,0.901935467792286,0.0980645322077141
2003-01-14,0.901773508631291,0.0982264913687093
2003-01-15,0.900660920840532,0.0993390791594677
2003-01-16,0.900175567179622,0.0998244328203777
