,return forecast,in sample performance
2007-08,0.0045143890077937385,0.024996132060436882
2007-09,0.002847474151416827,-0.08108499223307396
2007-10,0.002425101509818563,-0.07228172740965957
2007-11,0.004256938403901711,-0.5414780051894735
2007-12,0.0030301654622673967,-0.4274441303500888
2008-01,0.001837093199429156,-0.08820427090480212
2008-02,0.006140769897596087,-0.07944785189251324
2008-03,0.005027925481652878,-0.14943763431872015
2008-04,0.0040602867392014646,-0.286620989527813
2008-05,0.0031323338090836262,-0.7295584479107383
2008-06,0.00343805632048849,-0.4735547741473494
2008-07,0.004470719228061312,-0.17797212537358453
2008-08,0.009094902281918522,-0.1853761095780046
2008-09,0.004424969018478395,-0.27603482857127815
2008-10,0.004137069716844458,-0.21243095586806038
2008-11,0.005425248103365973,-0.6053599181426534
2008-12,0.006103917364563113,-0.51891277513729
2009-01,0.005286835398014033,-0.18258348215140663
2009-02,0.00489525116719799,-0.1901698717501111
2009-03,0.005230838925647959,-0.30590112271311304
2009-04,0.0054975815973133035,-0.2200867851555607
2009-05,0.005253842090629083,-0.61050488089838
2009-06,-0.007888457965217956,-0.5995628749236349
2009-07,-0.007754658174294646,-0.11650001554675771
2009-08,0.004631704665815946,-0.1902896222099138
2009-09,0.004765266241695158,-0.35048497025329495
2009-10,0.00665545114728075,-0.2512209132379094
2009-11,0.003975192496717532,-0.6520568329620913
2009-12,0.004314404611353858,-0.5649974022616993
2010-01,0.008122720080680382,-0.2028304835822033
2010-02,0.0017939399444236947,-0.09275696079637966
2010-03,-0.004208993044986092,-0.30443805632515325
2010-04,0.00251383584163866,-0.278931842846302
2010-05,0.004777497713933963,-0.9946623886554018
2010-06,0.005206117989696056,-0.5287646894193909
2010-07,-0.0038375297375975066,-0.156229084777882
2010-08,0.010780571966674745,-0.2296288334052194
2010-09,-0.0024935510910472428,-0.45982437323365816
2010-10,0.0033559084843026088,-0.114716702202125
2010-11,0.006223257502074099,-0.1515654916415275
2010-12,0.005392401503778802,-0.35934561171112267
2011-01,0.0020916102850645152,-0.151571736416645
2011-02,0.001843924286818499,-0.34687316836565446
2011-03,0.003986096879960611,-0.557679564570294
2011-04,0.003422796362191843,-0.16372122859919908
2011-05,0.0066335163957800545,-0.09516988519811359
2011-06,0.006413056824267427,-0.3205998468761659
2011-07,0.009832332129149728,-0.13997042164463852
2011-08,0.014769458312094502,-0.4212440574650348
2011-09,0.015453656374227666,-0.7165655222495149
2011-10,0.0007758230514020113,-0.21490537938466175
2011-11,0.006888011616210213,-0.07073999538700934
2011-12,0.007431903551919324,-0.29968289863727776
2012-01,0.0019001732897992608,-0.05497755015250762
2012-02,0.0034571176081617146,-0.3569756935363554
2012-03,0.002738214339393379,-0.6582498362639522
2012-04,0.007470181392730073,-0.22028047914376958
2012-05,0.007902144593472517,-0.048145111176178076
2012-06,0.007910441064426062,-0.3241553939122852
2012-07,0.006125048474648811,-0.04306822478954267
2012-08,0.006060113947547263,-0.376156768757824
2012-09,0.004860366889704869,-0.660978809534306
2012-10,0.007171113677974574,-0.16983432881533544
2012-11,0.0065419931400455935,-0.1310842449986007
2012-12,0.006377238621497069,-0.37807167719381596
2013-01,0.0006802385193505683,-0.31804276671392484
2013-02,0.005584922531361743,-0.4720144773391166
2013-03,0.005409608271397333,-0.8100885703201881
2013-04,0.006066134933824233,-0.23364923537361554
2013-05,0.005844798843041384,-0.18826718847742546
2013-06,0.005229667929794015,-0.2910053795631477
2013-07,0.0010830253827619155,-0.2998206939481435
2013-08,0.004559297806136087,-0.6017801485399111
2013-09,0.004890733773941334,-0.799319253664341
2013-10,0.002399134762867771,-0.32679174176045667
2013-11,0.003726657721146951,-0.19869349280242773
2013-12,0.0025199790319022568,-0.38353574512711375
2014-01,0.009250327821557665,-0.28624288341706106
2014-02,0.003860663105886212,-0.6164180789121255
2014-03,0.0032152546549070755,-0.9526930410309424
2014-04,0.0037992440057884693,-0.3761374563617704
2014-05,0.005006984552521547,-0.2181926258727547
2014-06,0.00450547348398014,-0.3093313379315197
2014-07,0.003727565814531698,-0.3295747085479865
2014-08,0.004515655392448243,-0.5908615245264968
2014-09,0.004153559515563158,-0.6634113720353887
2014-10,0.004432592147547025,-0.2765797493464953
2014-11,0.0007631001792046566,-0.20311245035040854
2014-12,0.0032411491771465405,-0.21158721899186925
2015-01,0.0062762174797219425,-0.29608332586609165
2015-02,-0.00032859983387091476,-0.26281832022034696
2015-03,0.003970306366153874,-0.3995279562423355
2015-04,0.0014979692287035236,-0.12581193252597928
2015-05,0.0024132424114557027,-0.22563385542411035
2015-06,0.001546467149043894,-0.3152512730163487
2015-07,0.0020041964713431335,-0.3898011037977932
2015-08,0.0034487898682422614,-0.19413642911940784
2015-09,0.0033391825083545473,-0.20683753504061342
2015-10,-0.001823734425659692,-0.09764562048535204
2015-11,0.00020833916106219362,-0.20222191373064538
2015-12,0.0005856375871381497,-0.17794660513598465
2016-01,0.004786110450570659,-0.5069695332010282
2016-02,0.0030358271160432024,-0.29221310715917714
2016-03,0.004663971305105343,-0.22038321741649397
2016-04,0.0032638846357469315,-0.11663407396187456
2016-05,0.0019673217667443305,-0.2319005073147753
2016-06,0.004496423455487082,-0.2865823037640752
2016-07,0.00307826129776505,-0.3443354587060077
2016-08,0.0030651762865311644,-0.2522628445906907
2016-09,0.002732230302107841,-0.11786922898919866
2016-10,0.0018828589832426755,-0.1065787246009839
2016-11,0.0008073566912861153,-0.12784956993550015
2016-12,0.001545953855780648,-0.31130165875823335
2017-01,0.0014388598938561128,-0.27917735275680705
