,return forecast,in sample performance
2016-01-01,-0.00019158806112904144,-0.15516446484970117
2016-02-01,0.00023770459105208438,-0.2313992509766945
2016-03-01,0.00040942698418865126,-0.17955305992846363
2016-04-01,9.465438719389357e-05,-0.1451361546923997
2016-05-01,0.00018753849949007222,-0.21417394458979386
2016-06-01,0.0006352626713134745,-0.1793488804221388
2016-07-01,0.0008603640630703121,-0.1649210541562318
2016-08-01,0.00045028193103560654,-0.19682152089594057
2016-09-01,0.0008786897511258747,-0.3130060329048867
2016-10-01,0.0009097745573775885,-0.1831822852053494
2016-11-01,0.00013757919395154577,-0.19357873728130096
2016-12-01,0.00021198440809332757,-0.14692037772418276
2017-01-01,0.0007340713980261058,-0.263577877777058
2017-02-01,0.001099911303236907,-0.23320827378318892
2017-03-01,0.0005259015986571039,-0.14832692988757884
2017-04-01,-3.9339621247584196e-05,-0.1403437957151363
