,return forecast,in sample performance
2007-08-01,0.00023650430110002565,-0.05258417310754954
2007-09-01,0.00013024730977088847,-0.1420483339946652
2007-10-01,0.0005045084351043043,-0.3666342261410125
2007-11-01,0.0003873910271160106,-0.6220149554654573
2007-12-01,6.513854046940701e-05,-0.33835797530493156
2008-01-01,0.0009068510283790444,-0.08782626552789854
2008-02-01,0.0010416711257614842,-0.026880580698853282
2008-03-01,0.0009844051884278003,-0.1779669120788141
2008-04-01,0.0006991182812709618,-0.30672139155695954
2008-05-01,-0.000560956625166325,-1.1359190115400404
2008-06-01,0.00017392957618428214,-0.7070693410908078
2008-07-01,3.38188469007901e-05,-0.21611070588610704
2008-08-01,0.0002771659563972059,-0.22167887577949674
2008-09-01,0.0004166780146964654,-0.5084363803618224
2008-10-01,0.00010114876170646907,-0.5871525309314366
2008-11-01,0.0007655571995961624,-1.0642659526859592
2008-12-01,0.0007834634211352735,-0.7153315952593367
2009-01-01,-0.0001482304216131532,-0.28164659069768094
2009-02-01,-0.00012503366492135396,-0.22283240510622193
2009-03-01,0.00019874700094609687,-0.46388438532177456
2009-04-01,-2.0748565254446703e-05,-0.4937538443795595
2009-05-01,0.00038943335100460967,-0.9483752175871577
2009-06-01,0.0007474746795975571,-1.328682387351833
2009-07-01,0.0007192137300105533,-0.30620531688821717
2009-08-01,0.000404995538363823,-0.16200799185601564
2009-09-01,0.0005773791147148618,-0.49518685465390677
2009-10-01,0.0003225840215186887,-0.23301895326345223
2009-11-01,0.0005925193464396389,-0.6591187850304318
2009-12-01,0.0002308411259498446,-0.7644482984921482
2010-01-01,5.714255038298836e-05,-0.28225092229693133
2010-02-01,0.00021283642806225336,-0.1606349830837129
2010-03-01,0.0001965618030810087,-0.4539200569915777
2010-04-01,0.00035656388184813494,-0.42599449346102713
2010-05-01,0.0004755436031046103,-1.082001166754854
2010-06-01,3.042649038548562e-05,-0.7131463881981706
2010-07-01,0.0004526310198983979,-0.2826260541305531
2010-08-01,0.0004956068189278719,-0.26237491435371163
2010-09-01,0.000570748882218585,-0.6228696014599928
2010-10-01,0.0005319480243303795,-0.2434441778771958
2010-11-01,0.00045624643678541144,-0.21860003593027583
2010-12-01,-0.0001705866017383087,-0.6161711765442486
2011-01-01,4.333647164538237e-05,-0.353143414334692
2011-02-01,-0.00015207046623499693,-0.6894594400416632
2011-03-01,0.00022389313124842876,-1.109385536559663
2011-04-01,0.0004231643992939823,-0.4411183785794299
2011-05-01,0.00046407987598557596,-0.13449979605602408
2011-06-01,0.000639074607395896,-0.58893852692195
2011-07-01,0.0001182313869763077,-0.31549895737546413
2011-08-01,0.0011183541203568796,-0.7942581597781249
2011-09-01,0.0005069139191818022,-1.3081407222178894
2011-10-01,0.00018434650134960522,-0.4852448060936591
2011-11-01,0.0002006552895970461,-0.09849849513132336
2011-12-01,0.00025258093508020643,-0.5087908750646608
2012-01-01,0.00021132934564598417,-0.2599977851232381
2012-02-01,0.00011421666343732341,-0.5715488941680866
2012-03-01,8.829054479583191e-05,-1.0763502588803464
2012-04-01,0.0004864429292119129,-0.3307561284724811
2012-05-01,0.0003646437419722203,-0.10294778012342878
2012-06-01,0.000497496479092056,-0.6315834522544914
2012-07-01,0.0006261860941113872,-0.18080169065136453
2012-08-01,0.0002699170722986111,-0.4777818632947468
2012-09-01,0.000219657580384642,-0.7898836079265094
2012-10-01,5.385337821243416e-05,-0.2809757466266667
2012-11-01,0.00023403478090134328,-0.04284268077032889
2012-12-01,-2.2725711211317788e-05,-0.4273112971104564
2013-01-01,-9.620413231363196e-05,-0.22211764451772692
2013-02-01,0.00035476400232040047,-0.308318886982319
2013-03-01,0.00033666690834337584,-0.5464470925244956
2013-04-01,0.0005500820762450762,-0.1108472171256394
2013-05-01,-8.825380063488316e-05,-0.09240007754604608
2013-06-01,-0.0002523631406423116,-0.22458701745375972
2013-07-01,-0.000192939483489362,-0.3162853659619157
2013-08-01,0.00027730373812091965,-0.5523832873333588
2013-09-01,0.0005196295847745675,-0.5703710888434059
2013-10-01,-0.00032463226497888713,-0.26410403724963105
2013-11-01,-0.00040040718546710145,-0.1662759482458605
2013-12-01,-0.0003984891015616966,-0.3522022326976848
2014-01-01,4.0571939749452363e-05,-0.4295846874544037
2014-02-01,0.0002691865231396135,-0.7697507594049615
2014-03-01,-2.458143376290131e-06,-1.0695522167833238
2014-04-01,0.00024027883280184,-0.3832126706912793
2014-05-01,0.00015096623552635075,-0.19507551257571315
2014-06-01,0.0001535651915603513,-0.31592674621894834
2014-07-01,-0.0001605022555945192,-0.40007178129356974
2014-08-01,2.4239240335833933e-05,-0.6480364154018028
2014-09-01,1.49416237711145e-05,-0.760791443188199
2014-10-01,-0.0002844842301465756,-0.24274104954032644
2014-11-01,-4.99761206301759e-05,-0.20203980038139702
2014-12-01,0.00018593848254812778,-0.3840041434936897
2015-01-01,0.000389217959870141,-0.3881748626652065
2015-02-01,-0.00015093180245497203,-0.34143259733718934
2015-03-01,0.0002656572029693128,-0.5219883750268526
2015-04-01,6.092013068503473e-06,-0.18975982663110208
2015-05-01,-5.115294571280205e-05,-0.1605303485692014
2015-06-01,7.39673881908582e-05,-0.3693122103632385
2015-07-01,0.0004892500580984709,-0.47922088625316317
2015-08-01,-1.0958776686288396e-05,-0.24206965434541855
2015-09-01,0.00019339833588280237,-0.25229471896044053
2015-10-01,-0.00018775267057184755,-0.11105437978326813
2015-11-01,-0.00045094275523662055,-0.1797520235684652
2015-12-01,-4.260377351505595e-05,-0.3123410444226997
2016-01-01,0.0002801489184788602,-0.5872456319337154
