,IVV,IEF
2012-04-30,0.000259807884468811,-1.1983027047535527e-05
2012-05-31,0.00019190175897017319,3.85352249901971e-06
2012-06-30,0.0002984697266738113,0.00010232502013808023
2012-07-31,0.00023776789293754923,-7.131734715179446e-06
2012-08-31,0.00019754347086662656,2.472230799985995e-06
2012-09-30,0.0004696619422707247,6.240927835787598e-05
2012-10-31,0.0005393656977250138,4.643819531447317e-05
2012-11-30,0.000390607954859177,8.07911849444609e-05
2012-12-31,0.0005325191214924209,4.7653322895579035e-05
2013-01-31,0.00044897601333408115,6.707026837996476e-05
2013-02-28,0.00038283640059744883,-4.051471053396619e-05
2013-03-31,0.0004937469178678609,-6.602508999914603e-05
2013-04-30,0.00037663300395124783,-3.8058815821273574e-05
2013-05-31,0.0003543159279197822,-3.263043201537369e-05
2013-06-30,0.0005010211523133499,-6.528773924634282e-05
2013-07-31,0.0004225486762578043,-4.720203521155222e-05
2013-08-31,0.00041946403070051107,-5.6219500974702055e-05
2013-09-30,0.00028804714969621597,-3.3699477242844185e-05
2013-10-31,0.00026801853293845885,-3.4845647226405834e-05
2013-11-30,0.000200923646260245,-1.8619142163080616e-05
2013-12-31,0.00023280300156869124,-3.128391622138852e-05
2014-01-31,0.0002282321291944948,-3.3421737958682725e-05
2014-02-28,0.00020548585243857742,-3.320446845480681e-05
2014-03-31,0.00014152751566821873,-1.4435281835299236e-05
2014-04-30,0.00016690260433309563,-2.471818602616728e-05
2014-05-31,0.00017237769339844986,-2.8092005270715276e-05
2014-06-30,0.0001383430972826863,-1.7221355561981777e-05
2014-07-31,0.00018359125545912072,-3.197119636432884e-05
2014-08-31,0.0001531404589101057,-2.2577230989736017e-05
2014-09-30,0.0001849331524729209,-3.2715409031607956e-05
2014-10-31,0.0001704835125522152,-2.8933821346877646e-05
2014-11-30,0.00015719279958081154,-2.4470705537776315e-05
2014-12-31,8.863077067030631e-05,-2.599642063707882e-06
2015-01-31,0.00014537241242498658,-2.1485294693123506e-05
2015-02-28,0.00019103223813142018,-3.541061124389183e-05
2015-03-31,0.00020515126026067872,-3.9983772632110356e-05
2015-04-30,0.00013626728625814658,-1.7184506047497387e-05
2015-05-31,8.603009512038858e-05,-6.117224571515995e-07
2015-06-30,5.45594717790829e-05,9.74716582211352e-06
2015-07-31,5.992769982334455e-05,7.709798962645972e-06
2015-08-31,8.364620798236847e-05,1.0032492252627455e-06
2015-09-30,2.0686467971579732e-05,2.1664069581276174e-05
2015-10-31,0.0001224451311476793,-1.2307344081941137e-05
2015-11-30,0.00013758905273561356,-1.67964635542513e-05
2015-12-31,2.0492208077939617e-05,1.9598922583297123e-05
2016-01-31,0.00017711528979394453,0.00010231584612866064
2016-02-29,0.0002029996711809551,9.432592725177897e-05
2016-03-31,0.0003473139269616289,0.00018115539929371925
2016-04-30,0.00029140208891960406,0.0001978560978335639
2016-05-31,0.000192639846440553,9.758957377260636e-05
2016-06-30,0.0002294889863566921,8.662682951405373e-05
2016-07-31,0.00027624195884403877,0.00020219940613259822
2016-08-31,0.00024729052292909564,0.0002087970266102076
2016-09-30,0.000257837655838846,0.0002057724440791231
2016-10-31,0.0002669211221253887,0.00020268327991896642
2016-11-30,0.0003005329208286987,0.00019232877421199344
2016-12-31,0.0001324113451264319,0.00011354999412987157
2017-01-31,0.0003561627986123769,0.00030598032000468434
2017-02-28,0.0004905396928134104,0.0003949273251718934
2017-03-31,0.00048007162711858134,0.00039835351094176936
2017-04-30,0.0003730705241340401,0.0003003910400700179
2017-05-31,0.0005688760009677862,0.0005016077989302145
2017-06-30,0.0007098085759192031,0.0005884008958128753
2017-07-31,0.00070595590441405,0.0005895800952835232
2017-08-31,0.0007719072050939751,0.0007004396795239358
2017-09-30,0.0010210701453466243,0.0008844608095308636
2017-10-31,0.0010005890419270014,0.0008908342193362067
2017-11-30,0.001016366050680786,0.0008856006473491415
2017-12-31,0.0009144917969822689,0.0007859256386072676
2018-01-31,0.0010121524804223442,0.0008865992895478918
2018-02-28,0.0012124262111154107,0.0010868145889258807
2018-03-31,0.0012086973537605136,0.0010901301458314328
2018-04-30,0.0013177244084090663,0.001188496966289718
2018-05-31,0.0015366290191621884,0.001383195358579289
2018-06-30,0.0015170562649845277,0.0013891657618156567
2018-07-31,0.0015157217018679334,0.0013878523825368975
2018-08-31,0.0017041331189105195,0.0015906882742648001
2018-09-30,0.0017018661238803832,0.0015909454791888317
2018-10-31,0.0015981281834544342,0.00149155061932612
2018-11-30,0.002041217860862996,0.0018795781661654957
2018-12-31,0.0019037800005214799,0.0017907005026314533
2019-01-31,0.0020000827071713417,0.001892353020110705
2019-02-28,0.0022229276144291803,0.0020873709288137254
2019-03-31,0.0018788891091483654,0.00179896843485922
2019-04-30,0.002027415785549703,0.0018865131694711039
2019-05-31,0.0022095271902661195,0.002090845958092812
2019-06-30,0.002237986164575264,0.002083597898122387
2019-07-31,0.0018966296392817917,0.0017944563329175542
2019-08-31,0.0019902599971931994,0.001896381743291559
2019-09-30,0.001687551901080631,0.0015970171464970233
2019-10-31,0.0019230856098772545,0.0017879545053792348
2019-11-30,0.0016373117854291495,0.0014844179993246998
