,return forecast,in sample performance
2016-01-01,0.00034780849088167365,-1.0158027630365
2016-02-01,0.00034780849088167365,-0.670511182138366
2016-03-01,0.00034780849088167365,-0.47112253716212105
2016-04-01,0.00034780849088167365,-0.42817053573313835
2016-05-01,0.00034780849088167365,-0.5837596602378765
2016-06-01,0.00034780849088167365,-0.5759068891662235
2016-07-01,0.00034780849088167365,-0.9834887624090991
2016-08-01,0.00034780849088167365,-0.34997395824933286
2016-09-01,0.00034780849088167365,-0.2098039053542708
2016-10-01,0.00034780849088167365,-0.19287662561237168
2016-11-01,3.712053224997486e-05,-0.19156231813008862
2016-12-01,3.712053224997486e-05,-0.3973613645350181
2017-01-01,3.712053224997486e-05,-0.41128528567217837
2017-02-01,3.712053224997486e-05,-0.36880400613694275
2017-03-01,3.712053224997486e-05,-0.2657025399830825
